video_id,entity_type,entity_id,relation_type,start_time,end_time,notes
youtube_puek0yf2jrm,bout,emperor-118-puek0yf2jrm,full_fight,,,公式YouTube動画タイトルから推定。
youtube_qfluks4xe_a,bout,mh-31-qfluks4xe_a,full_fight,,,公式YouTube動画タイトルから推定。
youtube_vtcukxw1mhq,bout,mh-32-vtcukxw1mhq,full_fight,,,公式YouTube動画タイトルから推定。
youtube_b4zgeurnq5m,bout,target-94-b4zgeurnq5m,full_fight,,,公式YouTube動画タイトルから推定。
youtube_axwmuo68z5s,bout,target-90-axwmuo68z5s,full_fight,,,公式YouTube動画タイトルから推定。
youtube_zlcjdyc17x4,bout,target-99-zlcjdyc17x4,full_fight,,,公式YouTube動画タイトルから推定。
youtube_uac5dnojzno,bout,target-94-uac5dnojzno,full_fight,,,公式YouTube動画タイトルから推定。
youtube_zeunufd2xjc,bout,target-93-zeunufd2xjc,full_fight,,,公式YouTube動画タイトルから推定。
youtube_dcfiqm3hguy,bout,target-97-dcfiqm3hguy,full_fight,,,公式YouTube動画タイトルから推定。
youtube_d5p6vt8yd6e,bout,target-91-d5p6vt8yd6e,full_fight,,,公式YouTube動画タイトルから推定。
youtube_mnuuhlkn1lm,bout,target-87-mnuuhlkn1lm,full_fight,,,公式YouTube動画タイトルから推定。
youtube_lezep1guura,bout,target-100-lezep1guura,full_fight,,,公式YouTube動画タイトルから推定。
youtube_k74fho1c9oa,bout,target-94-k74fho1c9oa,full_fight,,,公式YouTube動画タイトルから推定。
youtube_xv2i76qlrti,bout,mh-29-xv2i76qlrti,full_fight,,,公式YouTube動画タイトルから推定。
youtube_gapmkahkaca,bout,mh-31-gapmkahkaca,full_fight,,,公式YouTube動画タイトルから推定。
youtube_k73xvvbyvdq,bout,mh-28-k73xvvbyvdq,full_fight,,,公式YouTube動画タイトルから推定。
youtube_szu3dddzt7i,bout,target-95-szu3dddzt7i,full_fight,,,公式YouTube動画タイトルから推定。
youtube_cfrmhlwri38,bout,target-100-cfrmhlwri38,full_fight,,,公式YouTube動画タイトルから推定。
youtube_pdnwpfzix_s,bout,target-93-pdnwpfzix_s,full_fight,,,公式YouTube動画タイトルから推定。
youtube_ylxlp33n0ga,bout,target-93-ylxlp33n0ga,full_fight,,,公式YouTube動画タイトルから推定。
youtube_jo26n2x7374,bout,target-94-jo26n2x7374,full_fight,,,公式YouTube動画タイトルから推定。
youtube_bvdghnzn_b0,bout,target-95-bvdghnzn_b0,full_fight,,,公式YouTube動画タイトルから推定。
youtube_eecspfndgri,bout,target-98-eecspfndgri,full_fight,,,公式YouTube動画タイトルから推定。
youtube_5zbvriy_62w,bout,target-87-5zbvriy_62w,full_fight,,,公式YouTube動画タイトルから推定。
youtube_1gjvqnjwjo4,bout,elite-spirits-middleweight-gp-1gjvqnjwjo4,full_fight,,,公式YouTube動画タイトルから推定。
youtube_mtwfjz88t8q,bout,elite-spirits-middleweight-gp-mtwfjz88t8q,full_fight,,,公式YouTube動画タイトルから推定。
youtube_youvqzjbhty,bout,elite-spirits-middleweight-gp-youvqzjbhty,full_fight,,,公式YouTube動画タイトルから推定。
youtube_0f7ci7mo380,bout,elite-spirits-middleweight-gp-0f7ci7mo380,full_fight,,,公式YouTube動画タイトルから推定。
youtube_ivzr3cr_yka,bout,elite-spirits-middleweight-gp-ivzr3cr_yka,full_fight,,,公式YouTube動画タイトルから推定。
youtube_n20_g5cynje,bout,elite-spirits-middleweight-gp-n20_g5cynje,full_fight,,,公式YouTube動画タイトルから推定。
youtube_tg_jild1vk0,bout,elite-spirits-middleweight-gp-tg_jild1vk0,full_fight,,,公式YouTube動画タイトルから推定。
youtube_e8wdonlgqdm,bout,mh-37-e8wdonlgqdm,full_fight,,,公式YouTube動画タイトルから推定。
youtube_wb89rr2aolc,bout,mh-37-wb89rr2aolc,full_fight,,,公式YouTube動画タイトルから推定。
youtube_ja9gvq_3_w0,bout,mh-37-ja9gvq_3_w0,full_fight,,,公式YouTube動画タイトルから推定。
youtube_4hk_8kwcxao,bout,mh-37-4hk_8kwcxao,full_fight,,,公式YouTube動画タイトルから推定。
youtube_0vt0j0l9jja,event,target-103,reference,,,Migrated from events.source_video_ids.
youtube_1meeptyfns,event,target-103,reference,,,Migrated from events.source_video_ids.
youtube_a2gy9ardmwu,event,target-103,reference,,,Migrated from events.source_video_ids.
youtube_vdb8qzkxcy,event,target-103,reference,,,Migrated from events.source_video_ids.
youtube_p5x_vjofkfi,event,mh-39,reference,,,Migrated from events.source_video_ids.
youtube_sgrylfsil_w,event,mh-39,reference,,,Migrated from events.source_video_ids.
youtube_zetalrxjn68,event,mh-39,reference,,,Migrated from events.source_video_ids.
youtube_zvs_zboqwzm,event,mh-39,reference,,,Migrated from events.source_video_ids.
youtube_2cpxeyxdlp8,event,max-bout-7-lightweight-gp,reference,,,Migrated from events.source_video_ids.
youtube_3iszag1c2f0,event,max-bout-7-lightweight-gp,reference,,,Migrated from events.source_video_ids.
youtube_eddeflnklfy,event,max-bout-7-lightweight-gp,reference,,,Migrated from events.source_video_ids.
youtube_ge7twvxd9yu,event,max-bout-7-lightweight-gp,reference,,,Migrated from events.source_video_ids.
youtube_h3la4h4lfck,event,max-bout-7-lightweight-gp,reference,,,Migrated from events.source_video_ids.
youtube_krrg8fyx6gq,event,max-bout-7-lightweight-gp,reference,,,Migrated from events.source_video_ids.
youtube_l0y4gy4llq0,event,max-bout-7-lightweight-gp,reference,,,Migrated from events.source_video_ids.
youtube_lk45sjahdk0,event,max-bout-7-lightweight-gp,reference,,,Migrated from events.source_video_ids.
youtube_ose37zk9f4i,event,max-bout-7-lightweight-gp,reference,,,Migrated from events.source_video_ids.
youtube_pujzpgtph2w,event,max-bout-7-lightweight-gp,reference,,,Migrated from events.source_video_ids.
youtube_qh7lihmzubc,event,max-bout-7-lightweight-gp,reference,,,Migrated from events.source_video_ids.
youtube_siu9zufuwuq,event,max-bout-7-lightweight-gp,reference,,,Migrated from events.source_video_ids.
youtube_uqc4ki4qmai,event,max-bout-7-lightweight-gp,reference,,,Migrated from events.source_video_ids.
youtube_yliawvelzbm,event,max-bout-7-lightweight-gp,reference,,,Migrated from events.source_video_ids.
youtube_zoa9z26fng0,event,max-bout-7-lightweight-gp,reference,,,Migrated from events.source_video_ids.
youtube_4tzgvgx7cg8,event,max-bout-unknown-special-one-match,reference,,,Migrated from events.source_video_ids.
youtube_7jwrin5qehm,event,max-bout-unknown-special-one-match,reference,,,Migrated from events.source_video_ids.
youtube_cgzqssiwtgw,event,max-bout-unknown-special-one-match,reference,,,Migrated from events.source_video_ids.
youtube_lzu1p7ujdos,event,max-bout-unknown-special-one-match,reference,,,Migrated from events.source_video_ids.
youtube_vbacvhixam4,event,max-bout-unknown-special-one-match,reference,,,Migrated from events.source_video_ids.
youtube_574ikyazfj4,event,max-bout-unknown-lightweight-tournament,reference,,,Migrated from events.source_video_ids.
youtube_bacmlios1i8,event,max-bout-unknown-lightweight-tournament,reference,,,Migrated from events.source_video_ids.
youtube_f1u0bfqhu9o,event,max-bout-unknown-lightweight-tournament,reference,,,Migrated from events.source_video_ids.
youtube_ooihz_c01e0,event,max-bout-unknown-lightweight-tournament,reference,,,Migrated from events.source_video_ids.
youtube_qtswvquloji,event,max-bout-unknown-lightweight-tournament,reference,,,Migrated from events.source_video_ids.
youtube_4hk_8kwcxao,event,mh-37,reference,,,Migrated from events.source_video_ids.
youtube_e8wdonlgqdm,event,mh-37,reference,,,Migrated from events.source_video_ids.
youtube_ja9gvq_3_w0,event,mh-37,reference,,,Migrated from events.source_video_ids.
youtube_n9hp48kuqp4,event,mh-37,reference,,,Migrated from events.source_video_ids.
youtube_wb89rr2aolc,event,mh-37,reference,,,Migrated from events.source_video_ids.
youtube_d6tuqnfvmhy,event,target-14,reference,,,Migrated from events.source_video_ids.
youtube_1ptbs6ropuq,event,target-100,reference,,,Migrated from events.source_video_ids.
youtube_4rgh2fs6rp8,event,target-100,reference,,,Migrated from events.source_video_ids.
youtube_cfrmhlwri38,event,target-100,reference,,,Migrated from events.source_video_ids.
youtube_cnizik34mxe,event,target-100,reference,,,Migrated from events.source_video_ids.
youtube_ewcidvvtuxu,event,target-100,reference,,,Migrated from events.source_video_ids.
youtube_ldhxdwyhrdi,event,target-100,reference,,,Migrated from events.source_video_ids.
youtube_lezep1guura,event,target-100,reference,,,Migrated from events.source_video_ids.
youtube_trhpbjg3e9i,event,target-100,reference,,,Migrated from events.source_video_ids.
youtube_13ob38c7t_8,event,target-98,reference,,,Migrated from events.source_video_ids.
youtube_bniqjtmfayw,event,target-98,reference,,,Migrated from events.source_video_ids.
youtube_eecspfndgri,event,target-98,reference,,,Migrated from events.source_video_ids.
youtube_pj937dfydti,event,target-98,reference,,,Migrated from events.source_video_ids.
youtube_54kwdqyjoa8,event,video-catalog-54kwdqyjoa8,reference,,,Migrated from events.source_video_ids.
youtube_f93bk3gibcq,event,video-catalog-f93bk3gibcq,reference,,,Migrated from events.source_video_ids.
youtube_2mm9_kcrsfu,event,target-90,reference,,,Migrated from events.source_video_ids.
youtube_axwmuo68z5s,event,target-90,reference,,,Migrated from events.source_video_ids.
youtube_gmfpy9x6hec,event,target-90,reference,,,Migrated from events.source_video_ids.
youtube_3y5_aacio9u,event,mh-29,reference,,,Migrated from events.source_video_ids.
youtube_7su1lyzlexi,event,mh-29,reference,,,Migrated from events.source_video_ids.
youtube_drke4kjgmuu,event,mh-29,reference,,,Migrated from events.source_video_ids.
youtube_duxbnuo7fzm,event,mh-29,reference,,,Migrated from events.source_video_ids.
youtube_mjn3naapvig,event,mh-29,reference,,,Migrated from events.source_video_ids.
youtube_qfiwnhcogvu,event,mh-29,reference,,,Migrated from events.source_video_ids.
youtube_xv2i76qlrti,event,mh-29,reference,,,Migrated from events.source_video_ids.
youtube_jby8vkzyuys,event,target-96,reference,,,Migrated from events.source_video_ids.
youtube_jwumd4nyaew,event,target-96,reference,,,Migrated from events.source_video_ids.
youtube_rpyhrtbmqqg,event,target-96,reference,,,Migrated from events.source_video_ids.
youtube_5zbvriy_62w,event,target-87,reference,,,Migrated from events.source_video_ids.
youtube_aczznfws9eg,event,target-87,reference,,,Migrated from events.source_video_ids.
youtube_dmjc2rydolm,event,target-87,reference,,,Migrated from events.source_video_ids.
youtube_foh5vctjij4,event,target-87,reference,,,Migrated from events.source_video_ids.
youtube_h5bbdqgpdb0,event,target-87,reference,,,Migrated from events.source_video_ids.
youtube_iawju8_v9bm,event,target-87,reference,,,Migrated from events.source_video_ids.
youtube_mnuuhlkn1lm,event,target-87,reference,,,Migrated from events.source_video_ids.
youtube_umme48uzwwk,event,target-87,reference,,,Migrated from events.source_video_ids.
youtube_usushxozov0,event,target-87,reference,,,Migrated from events.source_video_ids.
youtube_wdwtmtyvh_y,event,target-87,reference,,,Migrated from events.source_video_ids.
youtube_bvtj1lsfwz4,event,emperor-118,reference,,,Migrated from events.source_video_ids.
youtube_isftownyj1u,event,emperor-118,reference,,,Migrated from events.source_video_ids.
youtube_kgszncicwxi,event,emperor-118,reference,,,Migrated from events.source_video_ids.
youtube_puek0yf2jrm,event,emperor-118,reference,,,Migrated from events.source_video_ids.
youtube_u6_s5feulqm,event,emperor-118,reference,,,Migrated from events.source_video_ids.
youtube_3k_jsttv5wi,event,max-bout-6-lightweight-tournament,reference,,,Migrated from events.source_video_ids.
youtube_41mou0pvo8w,event,max-bout-6-lightweight-tournament,reference,,,Migrated from events.source_video_ids.
youtube_9hosl10mklo,event,max-bout-6-lightweight-tournament,reference,,,Migrated from events.source_video_ids.
youtube_a8qhaua4i1g,event,max-bout-6-lightweight-tournament,reference,,,Migrated from events.source_video_ids.
youtube_b3mm_ebk_my,event,max-bout-6-lightweight-tournament,reference,,,Migrated from events.source_video_ids.
youtube_eis5offdwks,event,max-bout-6-lightweight-tournament,reference,,,Migrated from events.source_video_ids.
youtube_gerbahnq_po,event,max-bout-6-lightweight-tournament,reference,,,Migrated from events.source_video_ids.
youtube_ifu9zhhjmzi,event,max-bout-6-lightweight-tournament,reference,,,Migrated from events.source_video_ids.
youtube_jdzqmwx4vg4,event,max-bout-6-lightweight-tournament,reference,,,Migrated from events.source_video_ids.
youtube_lrsezu2mkwi,event,max-bout-6-lightweight-tournament,reference,,,Migrated from events.source_video_ids.
