bout_id,event_id,promotion_id,bout_order,division,weight_class_id,bout_type,result_status,round,time,method_raw,method_normalized,technique,decision_score,is_title_bout,title_id,title_result,title_note,notes,inferred_from_video_id,inferred_from_video_title,inferred_confidence
mh-35-itua47cphqs,mh-35,mh,2,ミドル級,middleweight,one_match,unknown,,06分03秒,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-nd70f3ea8e21b lines 31-42.,youtube_itua47cphqs,フルファイト！クロノ・マリーケンvsおおわださーべる マウンテン・ヒーローズNo.35 ミドル級ワンマッチ,high
mh-35-wtgb_0m60sk,mh-35,mh,3,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-nd70f3ea8e21b lines 46-58.,youtube_wtgb_0m60sk,フルファイト！ムラト・クツワvsかわかみ マウンテン・ヒーローズNo.35 ライト級ワンマッチ,high
mh-36-i3q_xcgnqu0,mh-36,mh,1,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-nd3a822943870 lines 4-4.,youtube_i3q_xcgnqu0,フルファイト！さんごくvsキマイラ マウンテン・ヒーローズNo.36 ライト級ワンマッチ,high
mh-36-tau8z1fn26s,mh-36,mh,2,ミドル級,middleweight,one_match,unknown,,10分47秒,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-nd3a822943870 lines 31-42.,youtube_tau8z1fn26s,フルファイト！シェーン・ロブソンvsラドフ マウンテン・ヒーローズNo.36 ミドル級ワンマッチ,high
mh-36-fknoghflync,mh-36,mh,3,ミドル級,middleweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_fknoghflync,フルファイト！ゼットvsヘル・ラッサー マウンテン・ヒーローズNo.36 ミドル級ワンマッチ,high
mh-36-ymvonl5nd58,mh-36,mh,4,ミドル級,middleweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_ymvonl5nd58,フルファイト！トルー・パルドレスvsオーシューワイルド マウンテン・ヒーローズNo.36 ミドル級ワンマッチ,high
mh-37-n9hp48kuqp4,mh-37,mh,1,ミドル級,middleweight,video_catalog_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_n9hp48kuqp4,【煽りのみ】クロノ・マリーケンvsオーシューワイルド　マウンテン・ヒーローズNo.37 ミドル級ワンマッチ,high
mh-37-4hk_8kwcxao,mh-37,mh,2,ミドル級,middleweight,video_catalog_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_4hk_8kwcxao,フルファイト！クロノ・マリーケンvsオーシューワイルド　マウンテン・ヒーローズNo.37 ミドル級ワンマッチ,high
mh-37-ja9gvq_3_w0,mh-37,mh,3,ミドル級,middleweight,video_catalog_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_ja9gvq_3_w0,フルファイト！らんちゃーすがやvsライン・デュオ マウンテン・ヒーローズNo.37 ミドル級ワンマッチ,high
mh-37-wb89rr2aolc,mh-37,mh,4,ミドル級,middleweight,video_catalog_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_wb89rr2aolc,フルファイト！トワックデビルvsラドフ　マウンテン・ヒーローズNo.37 ミドル級ワンマッチ,high
mh-37-e8wdonlgqdm,mh-37,mh,5,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_e8wdonlgqdm,フルファイト！ヤック・タイアットvsきくちぴあのせん マウンテン・ヒーローズNo.37 ライト級ワンマッチ,high
mh-38-htdjihj6z_q,mh-38,mh,1,ミドル級,middleweight,video_catalog_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n40043569e548 lines 4-4.,youtube_htdjihj6z_q,【ラドフvsオーシューワイルド】マウンテン・ヒーローズNo.38ミドル級ワンマッチ（クロコップ荒木の実況付きフルファイト！！）,high
mh-38-3jbgtu_pkeu,mh-38,mh,2,ミドル級,middleweight,video_catalog_bout,unknown,,04分09秒,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n40043569e548 lines 31-42.,youtube_3jbgtu_pkeu,【ローリングジュニアvsぱいそんはやし】マウンテン・ヒーローズNo.38ミドル級ワンマッチ（クロコップ荒木の実況付きフルファイト！！）,high
mh-38-nm0ig9mdpi,mh-38,mh,3,ミドル級,middleweight,title_match,unknown,,,,,,,true,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n40043569e548 lines 46-58.,youtube_nm0ig9mdpi,【ゼットvsらんちゃーすがや】マウンテン・ヒーローズNo.38ミドル級王座決定戦（クロコップ荒木の実況付きフルファイト！！）,high
mh-39-zetalrxjn68,mh-39,mh,1,ミドル級,middleweight,video_catalog_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n28b5489ba3da lines 4-4.,youtube_zetalrxjn68,【クロノ・マリーケンvsライン・デュオ】フルファイト！マウンテン・ヒーローズNo.39ミドル級ワンマッチ,high
mh-39-p5x_vjofkfi,mh-39,mh,2,ミドル級,middleweight,video_catalog_bout,unknown,,02分39秒,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n28b5489ba3da lines 31-42.,youtube_p5x_vjofkfi,【ぱいそんはやしvsジャニマード・トスパチ】ライブパブリックビューイングver．マウンテン・ヒーローズNo.39ミドル級ワンマッチ,high
mh-39-sgrylfsil_w,mh-39,mh,3,ミドル級,middleweight,video_catalog_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n28b5489ba3da lines 46-58.,youtube_sgrylfsil_w,【ぱいそんはやしvsジャニマード・トスパチ】フルファイト！マウンテン・ヒーローズNo.39ミドル級ワンマッチ,high
mh-39-zvs_zboqwzm,mh-39,mh,4,ミドル級,middleweight,video_catalog_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_zvs_zboqwzm,【トルー・パルドレスvsヘル・ラッサー】フルファイト！マウンテン・ヒーローズNo.39ミドル級ワンマッチ,high
mh-40-aez1_3vh9dm,mh-40,mh,1,ミドル級,middleweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n28dec20d5260 lines 4-4.,youtube_aez1_3vh9dm,【ライン・デュオvsジャニマード・トスパチ】フルファイト！マウンテン・ヒーローズNo.40ミドル級ワンマッチ,high
mh-40-an7ejcpbbhs,mh-40,mh,2,ミドル級,middleweight,one_match,unknown,,18分58秒,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n28dec20d5260 lines 31-42.,youtube_an7ejcpbbhs,【オーシューワイルドvsぱいそんはやし】フルファイト！マウンテン・ヒーローズNo.40ミドル級ワンマッチ,high
mh-40-bujuelt6hfo,mh-40,mh,3,ミドル級,middleweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_bujuelt6hfo,【ローリングジュニアvsトワックデビル】フルファイト！マウンテン・ヒーローズNo.40ミドル級ワンマッチ,high
mh-40-ggjctmt9cfi,mh-40,mh,4,ミドル級,middleweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_ggjctmt9cfi,【タイプ・ジーvsヘル・ラッサー】フルファイト！マウンテン・ヒーローズNo.40ミドル級ワンマッチ,high
target-100-1ptbs6ropuq,target-100,target,1,ミドル級,middleweight,title_match,unknown,,,,,,,true,target-middleweight,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n6b86d08a619d lines 4-4.,youtube_1ptbs6ropuq,【煽りＶのみ】かべいvsギタミン・アーロン ターゲットNo.100 ミドル級タイトルマッチ,high
target-100-4rgh2fs6rp8,target-100,target,2,ライト級,lightweight,title_match,unknown,,12分29秒,,,,,true,target-lightweight,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n6b86d08a619d lines 31-42.,youtube_4rgh2fs6rp8,【煽りＶのみ】わくvsつくりはら ターゲットNo.100 ライト級タイトルマッチ,high
target-100-cfrmhlwri38,target-100,target,3,ミドル級,middleweight,title_match,unknown,,,,,,,true,target-middleweight,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n6b86d08a619d lines 46-58.,youtube_cfrmhlwri38,フルファイト！かべいvsギタミン・アーロン ターゲットNo.100 ミドル級タイトルマッチ,high
target-100-lezep1guura,target-100,target,4,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_lezep1guura,フルファイト！きたむらvsつおし ターゲットNo.100 ライト級ワンマッチ,high
target-100-trhpbjg3e9i,target-100,target,5,ライト級,lightweight,title_match,unknown,,,,,,,true,target-lightweight,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_trhpbjg3e9i,フルファイト！わくvsつくりはら ターゲットNo.100 ライト級タイトルマッチ,high
target-100-ewcidvvtuxu,target-100,target,6,ミドル級,middleweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_ewcidvvtuxu,フルファイト！サム・ラッシュvsザモン ターゲットNo.100 ミドル級ワンマッチ,high
target-100-ldhxdwyhrdi,target-100,target,7,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_ldhxdwyhrdi,フルファイト！フラーム・グランvsレーサー・ガルシア ターゲットNo.100 ライト級ワンマッチ,high
target-100-cnizik34mxe,target-100,target,8,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_cnizik34mxe,フルファイト！ワインセルvsだいな ターゲットNo.100 ライト級ワンマッチ,high
target-101-ttl61cvhxrw,target-101,target,1,ミドル級,middleweight,video_catalog_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n9bdb012eebc7 lines 4-4.,youtube_ttl61cvhxrw,【クロコップ荒木の実況付き】フルファイト！かべいvsラミーロ・コート ターゲットNo.101 ミドル級ワンマッチ,high
target-101-0nt8ufrwimc,target-101,target,2,ライト級,lightweight,video_catalog_bout,unknown,,23分47秒,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n9bdb012eebc7 lines 31-42.,youtube_0nt8ufrwimc,【クロコップ荒木の実況付き】フルファイト！かぶとvsイベルト・キューミ　ターゲットNo.101 ライト級ワンマッチ,high
target-101-np5jzwchxi0,target-101,target,3,ミドル級,middleweight,video_catalog_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n9bdb012eebc7 lines 46-58.,youtube_np5jzwchxi0,【クロコップ荒木の実況付き】フルファイト！ザモンvsオーロラデビル　ターゲットNo.101 ミドル級ワンマッチ,high
target-101-vplbxarc3pc,target-101,target,4,,,video_catalog_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_vplbxarc3pc,【煽り＆クロコップ荒木の実況付き】フルファイト！ギタミン・アーロンvsおとさわ ターゲットNo.101 ミドル級タイトルマッチ,high
target-102-kb_ww6hufqg,target-102,target,1,ミドル級,middleweight,video_catalog_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-nab8d74ad1a56 lines 4-4.,youtube_kb_ww6hufqg,【かぜのvsこだま】フルファイト！ターゲットNo.102 ミドル級ワンマッチ,high
target-102-2ulafpwgt9q,target-102,target,2,ライト級,lightweight,one_match,unknown,,05分58秒,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-nab8d74ad1a56 lines 31-42.,youtube_2ulafpwgt9q,【きたむらvsつくりはら】（煽り映像付き）フルファイト！ターゲットNo.102 ライト級ワンマッチ,high
target-102-ephgtzg6nfs,target-102,target,3,ミドル級,middleweight,video_catalog_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-nab8d74ad1a56 lines 46-58.,youtube_ephgtzg6nfs,【ミハエル・ボタルニカvsオーロラデビル】フルファイト！ターゲットNo.102 ミドル級ワンマッチ,high
target-102-48v5jmjeu1e,target-102,target,4,ミドル級,middleweight,video_catalog_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_48v5jmjeu1e,【サム・ラッシュvsわしかが】フルファイト！ターゲットNo.102 ミドル級ワンマッチ,high
target-102-rqenv8yfeci,target-102,target,5,ミドル級,middleweight,video_catalog_bout,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_rqenv8yfeci,【シガー・ユーナイムvsザモン】フルファイト！ターゲットNo.102 ミドル級ワンマッチ,high
target-14-d6tuqnfvmhy,target-14,target,1,,,preview_card,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_d6tuqnfvmhy,11月30日（土）アラカクライブNo.14あります！！＊概要欄チェック！！！【らんちゃーすがやvsあかそ見どころ動画】,medium
target-87-foh5vctjij4,target-87,target,1,ミドル級,middleweight,title_match,unknown,,,,,,,true,target-middleweight,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_foh5vctjij4,【煽り】おとさわvsかべい ターゲットNo.87 ターゲットミドル級王座決定戦,high
target-87-5zbvriy_62w,target-87,target,2,ミドル級,middleweight,title_match,unknown,,,,,,,true,target-middleweight,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_5zbvriy_62w,フルファイト！おとさわvsかべい ターゲットNo.87 ターゲットミドル級王座決定戦,high
target-87-mnuuhlkn1lm,target-87,target,3,ライト級,lightweight,title_match,unknown,,,,,,,true,target-lightweight,defense,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_mnuuhlkn1lm,フルファイト！きたむらvsフラーム・グラン　ターゲットNo.87 ライト級タイトルマッチ,high
target-87-umme48uzwwk,target-87,target,4,ライト級,lightweight,title_match,unknown,,,,,,,true,target-lightweight,change,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_umme48uzwwk,フルファイト！わくvsフラーム・グラン ターゲットNo.87 ライト級タイトルマッチ,high
target-87-usushxozov0,target-87,target,5,ミドル級,middleweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_usushxozov0,フルファイト！アリベル・アリベラvsおとさわ　ターゲットNo.87 ミドル級ワンマッチ,high
target-87-wdwtmtyvh_y,target-87,target,6,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_wdwtmtyvh_y,フルファイト！センサー・ファッジvsイベルト・キューミ　ターゲットNo.87 ライト級ワンマッチ,high
target-87-h5bbdqgpdb0,target-87,target,7,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_h5bbdqgpdb0,フルファイト！バイソンデビルvsいたみ　ターゲットNo.87 ライト級ワンマッチ,high
target-87-iawju8_v9bm,target-87,target,8,ミドル級,middleweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_iawju8_v9bm,フルファイト！パス・フィーリーvsきんとき ターゲットNo.87 ミドル級ワンマッチ,high
target-87-dmjc2rydolm,target-87,target,9,ミドル級,middleweight,title_match,unknown,,,,,,,true,target-middleweight,change,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_dmjc2rydolm,フルファイト！ファン・ミール・セイバーvsルージュド・スターリー　ターゲットNo.87 ミドル級タイトルマッチ,high
target-87-aczznfws9eg,target-87,target,10,ミドル級,middleweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_aczznfws9eg,フルファイト！ミハエル・ボタルニカvsビル・ジャガー ターゲットNo.87 ミドル級ワンマッチ,high
target-88-rbzqpxsucyo,target-88,target,1,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_rbzqpxsucyo,フルファイト！だいなvsかぶと ターゲットNo.88 ライト級ワンマッチ,high
target-88-ik8_4qwygxs,target-88,target,2,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_ik8_4qwygxs,フルファイト！バイソンデビルvsセンサー・ファッジ ターゲットNo.88 ライト級ワンマッチ,high
target-88-jfai2e7nwcw,target-88,target,3,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_jfai2e7nwcw,フルファイト！ワインセルvsハリス・オルビック ターゲットNo.88 ライト級ワンマッチ,high
target-89-guswydfnwly,target-89,target,1,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n9c82c5dfdabb lines 4-4.,youtube_guswydfnwly,フルファイト！だいなvsイベルト・キューミ ターゲットNo.89 ライト級ワンマッチ,high
target-89-fwvxk4micnm,target-89,target,2,ミドル級,middleweight,one_match,unknown,,03分45秒,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n9c82c5dfdabb lines 31-42.,youtube_fwvxk4micnm,フルファイト！アリベル・アリベラvsかべい　ターゲットNo.89 ミドル級ワンマッチ,high
target-89-wuxl5lwpr_s,target-89,target,3,ミドル級,middleweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n9c82c5dfdabb lines 46-58.,youtube_wuxl5lwpr_s,フルファイト！シガー・ユーナイムvsおとさわ　ターゲットNo.89 ミドル級ワンマッチ,high
target-90-2mm9_kcrsfu,target-90,target,1,ミドル級,middleweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-nab6c0086a467 lines 4-4.,youtube_2mm9_kcrsfu,【煽りのみ】きんときvsおとさわ　ターゲットNo.90 ミドル級ワンマッチ,high
target-90-axwmuo68z5s,target-90,target,2,ミドル級,middleweight,one_match,unknown,,05分04秒,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-nab6c0086a467 lines 31-42.,youtube_axwmuo68z5s,フルファイト！きんときvsおとさわ ターゲットNo.90 ミドル級ワンマッチ,high
target-90-gmfpy9x6hec,target-90,target,3,ミドル級,middleweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_gmfpy9x6hec,フルファイト！シガー・ユーナイムvsファン・ミール・セイバー ターゲットNo.90 ミドル級ワンマッチ,high
target-91-d5p6vt8yd6e,target-91,target,1,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_d5p6vt8yd6e,フルファイト！きたむらvsワインセル ターゲットNo.91 ライト級ワンマッチ,high
target-92-mns910ezhl0,target-92,target,1,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n85e79ea2fbaf lines 4-4.,youtube_mns910ezhl0,フルファイト！ろっこうvsスペイラ　ターゲットNo.92 ライト級ワンマッチ,high
target-92-granro4uj_4,target-92,target,2,ミドル級,middleweight,one_match,unknown,,11分14秒,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n85e79ea2fbaf lines 31-42.,youtube_granro4uj_4,フルファイト！アリベル・アリベラvsおとさわ　ターゲットNo.92 ミドル級ワンマッチ（煽り有り）,high
target-92-c9dw76himya,target-92,target,3,ミドル級,middleweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n85e79ea2fbaf lines 46-58.,youtube_c9dw76himya,フルファイト！シガー・ユーナイムvsビルジャガー　ターゲットNo.92 ミドル級ワンマッチジャガーvsシガー,high
target-92-jh3r2cq39gc,target-92,target,4,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_jh3r2cq39gc,フルファイト！センサー・ファッジvsハリス・オルビック　ターゲットNo.92 ライト級ワンマッチ,high
target-92-sttxjk1ugrg,target-92,target,5,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_sttxjk1ugrg,フルファイト！レーサー・ガルシアvsだいな　ターゲットNo.92 ライト級ワンマッチ,high
target-93-ylxlp33n0ga,target-93,target,1,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n2b1afe4a5489 lines 4-4.,youtube_ylxlp33n0ga,フルファイト！かぶとvsつくりはら ターゲットNo.93 ライト級ワンマッチ,high
target-93-pdnwpfzix_s,target-93,target,2,ミドル級,middleweight,one_match,unknown,,09分51秒,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n2b1afe4a5489 lines 31-42.,youtube_pdnwpfzix_s,フルファイト！かべいvsかぜの ターゲットNo.93 ミドル級ワンマッチ,high
target-93-zeunufd2xjc,target-93,target,3,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n2b1afe4a5489 lines 46-58.,youtube_zeunufd2xjc,フルファイト！きょうないvsつおし ターゲットNo.93 ライト級ワンマッチ,high
target-93-xchkwjueaku,target-93,target,4,ライト級,lightweight,title_match,unknown,,,,,,,true,target-lightweight,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_xchkwjueaku,フルファイト！わくvsきたむら ターゲットNo.93 ライト級タイトルマッチ,high
target-93-fmozl8mbbds,target-93,target,5,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_fmozl8mbbds,フルファイト！フラーム・グランvsスマット・ターウィ ターゲットNo.93 ライト級ワンマッチ,high
target-93-14fzpah41t0,target-93,target,6,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_14fzpah41t0,フルファイト！ワインセルvsイベルト・キューミ ターゲットNo.93 ライト級ワンマッチ,high
target-94-jo26n2x7374,target-94,target,1,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n5d2777f5af90 lines 4-4.,youtube_jo26n2x7374,フルファイト！かつらぎvsレーサー・ガルシア ターゲットNo.94 ライト級ワンマッチ,high
target-94-k74fho1c9oa,target-94,target,2,ライト級,lightweight,one_match,unknown,,07分48秒,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n5d2777f5af90 lines 31-42.,youtube_k74fho1c9oa,フルファイト！きたむらvsだいな ターゲットNo.94ライト級ワンマッチ,high
target-94-uac5dnojzno,target-94,target,3,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n5d2777f5af90 lines 46-58.,youtube_uac5dnojzno,フルファイト！きょうないvsろっこう ターゲットNo.94 ライト級ワンマッチ,high
target-94-b4zgeurnq5m,target-94,target,4,ミドル級,middleweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_b4zgeurnq5m,フルファイト！きんときvsサム・ラッシュ ターゲットNo.94 ミドル級ワンマッチ,high
target-94-prnriq9ymo8,target-94,target,5,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_prnriq9ymo8,フルファイト！つおしvsつくりはら ターゲットNo.94 ライト級ワンマッチ,high
target-95-bvdghnzn_b0,target-95,target,1,ミドル級,middleweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n8395592b2179 lines 4-4.,youtube_bvdghnzn_b0,フルファイト！おとさわvsミハエル・ボタルニカ ターゲットNo.95 ミドル級ワンマッチ,high
target-95-szu3dddzt7i,target-95,target,2,ミドル級,middleweight,one_match,unknown,,22分40秒,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n8395592b2179 lines 31-42.,youtube_szu3dddzt7i,フルファイト！かべいvsシガー・ユーナイム ターゲットNo.95 ミドル級ワンマッチ,high
target-95-asrr1witayq,target-95,target,3,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n8395592b2179 lines 46-58.,youtube_asrr1witayq,フルファイト！つくりはらvsきょうない ターゲットNo.95 ライト級ワンマッチ,high
target-95-dscftjpgwme,target-95,target,4,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_dscftjpgwme,フルファイト！エメラルド・バンキーvsろっこう ターゲットNo.95 ライト級ワンマッチ,high
target-95-m3upkoczyo4,target-95,target,5,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_m3upkoczyo4,フルファイト！ワインセルvsセンサー・ファッジ　No.95 ライト級ワンマッチ,medium
target-96-jby8vkzyuys,target-96,target,1,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-nf8bb05b44038 lines 4-4.,youtube_jby8vkzyuys,【煽り】だいなvsつおし ターゲットNo.96 ライト級ワンマッチ,high
target-96-rpyhrtbmqqg,target-96,target,2,ライト級,lightweight,one_match,unknown,,03分42秒,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-nf8bb05b44038 lines 31-42.,youtube_rpyhrtbmqqg,フルファイト！だいなvsつおし ターゲットNo.96 ライト級ワンマッチ,high
target-96-jwumd4nyaew,target-96,target,3,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。,youtube_jwumd4nyaew,フルファイト！フラーム・グランvsきたむら ターゲットNo.96 ライト級ワンマッチ,high
target-97-dcfiqm3hguy,target-97,target,1,ライト級,lightweight,one_match,unknown,,,,,,,false,,,,勝敗・決着未入力。公式YouTube動画タイトルから抽出。 Structured result candidate from note-n25851bb5dc20 lines 4-4.,youtube_dcfiqm3hguy,フルファイト！きょうないvsかつらぎ ターゲットNo.97 ライト級ワンマッチ,high
