mention_id,source_id,source_type,source_ref_id,line_number,mention_type,entity_type,entity_hint,matched_text,context,confidence,notes
youtube_description:youtube_sbc41eyw5q8-line-00013,youtube_description:youtube_sbc41eyw5q8,youtube_description,youtube_sbc41eyw5q8,13,youtube_url,video,https://youtu.be/IY1WaJ22vP0,https://youtu.be/IY1WaJ22vP0,https://youtu.be/IY1WaJ22vP0,high,Auto-extracted from source document text.
youtube_description:youtube_sbc41eyw5q8-line-00015,youtube_description:youtube_sbc41eyw5q8,youtube_description,youtube_sbc41eyw5q8,15,youtube_url,video,https://youtu.be/RSdWBnQvynU,https://youtu.be/RSdWBnQvynU,https://youtu.be/RSdWBnQvynU,high,Auto-extracted from source document text.
youtube_description:youtube_sgrylfsil_w-line-00001,youtube_description:youtube_sgrylfsil_w,youtube_description,youtube_sgrylfsil_w,1,event,event,マウンテン・ヒーローズNo.39,マウンテン・ヒーローズNo.39,マウンテン・ヒーローズNo.39,medium,Auto-extracted from source document text.
youtube_description:youtube_siibzv70fww-line-00001,youtube_description:youtube_siibzv70fww,youtube_description,youtube_siibzv70fww,1,event,event,MAXバウト,MAXバウトスペシャルワンマッチ大会,MAXバウトスペシャルワンマッチ大会,medium,Auto-extracted from source document text.
youtube_description:youtube_siibzv70fww-line-00005,youtube_description:youtube_siibzv70fww,youtube_description,youtube_siibzv70fww,5,result,bout,,⑧タイトル,⑧タイトル,medium,Auto-extracted from source document text.
youtube_description:youtube_siu9zufuwuq-line-00001,youtube_description:youtube_siu9zufuwuq,youtube_description,youtube_siu9zufuwuq,1,event,event,アラカクライブ,🚨アラカクライブ（勉強用）⬇️,🚨アラカクライブ（勉強用）⬇️,medium,Auto-extracted from source document text.
youtube_description:youtube_siu9zufuwuq-line-00002,youtube_description:youtube_siu9zufuwuq,youtube_description,youtube_siu9zufuwuq,2,youtube_url,video,https://youtu.be/Q950wPcZuME?si=cA3Epe_CGLOq9Cb8,https://youtu.be/Q950wPcZuME?si=cA3Epe_CGLOq9Cb8,https://youtu.be/Q950wPcZuME?si=cA3Epe_CGLOq9Cb8,high,Auto-extracted from source document text.
youtube_description:youtube_siu9zufuwuq-line-00003,youtube_description:youtube_siu9zufuwuq,youtube_description,youtube_siu9zufuwuq,3,event,event,アラカクライブ,⚠️アラカクライブ詳細、チケット情報🎫,⚠️アラカクライブ詳細、チケット情報🎫,medium,Auto-extracted from source document text.
youtube_description:youtube_siu9zufuwuq-line-00004,youtube_description:youtube_siu9zufuwuq,youtube_description,youtube_siu9zufuwuq,4,event,event,MAXバウト,『アラカク試合だけのライブNo.1【第7回MAXバウトライト級GP一回戦】』,『アラカク試合だけのライブNo.1【第7回MAXバウトライト級GP一回戦】』,medium,Auto-extracted from source document text.
youtube_description:youtube_siu9zufuwuq-line-00014,youtube_description:youtube_siu9zufuwuq,youtube_description,youtube_siu9zufuwuq,14,event,event,MAXバウト,☆第7回MAXバウトライト級GP,☆第7回MAXバウトライト級GP,medium,Auto-extracted from source document text.
youtube_description:youtube_siu9zufuwuq-line-00032,youtube_description:youtube_siu9zufuwuq,youtube_description,youtube_siu9zufuwuq,32,result,bout,,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手,medium,Auto-extracted from source document text.
youtube_description:youtube_siu9zufuwuq-line-00035,youtube_description:youtube_siu9zufuwuq,youtube_description,youtube_siu9zufuwuq,35,youtube_url,video,https://youtu.be/_dVQuTeFMJs?si=W-Cij1EmGhnlC3ul,https://youtu.be/_dVQuTeFMJs?si=W-Cij1EmGhnlC3ul,https://youtu.be/_dVQuTeFMJs?si=W-Cij1EmGhnlC3ul,high,Auto-extracted from source document text.
youtube_description:youtube_siu9zufuwuq-line-00037,youtube_description:youtube_siu9zufuwuq,youtube_description,youtube_siu9zufuwuq,37,youtube_url,video,https://youtu.be/K74fHO1C9oA?si=tmApvPTGfb0UVGQS,https://youtu.be/K74fHO1C9oA?si=tmApvPTGfb0UVGQS,https://youtu.be/K74fHO1C9oA?si=tmApvPTGfb0UVGQS,high,Auto-extracted from source document text.
youtube_description:youtube_sttxjk1ugrg-line-00001,youtube_description:youtube_sttxjk1ugrg,youtube_description,youtube_sttxjk1ugrg,1,event,event,ターゲットNo.92,🔥ターゲットNo.92🔥,🔥ターゲットNo.92🔥,medium,Auto-extracted from source document text.
youtube_description:youtube_surk9nnwoxi-line-00001,youtube_description:youtube_surk9nnwoxi,youtube_description,youtube_surk9nnwoxi,1,event,event,MAXバウト,Full Fight！第６回 MAXバウトライト級トーナメント２回戦第四試合,Full Fight！第６回 MAXバウトライト級トーナメント２回戦第四試合,medium,Auto-extracted from source document text.
youtube_description:youtube_surk9nnwoxi-line-00006,youtube_description:youtube_surk9nnwoxi,youtube_description,youtube_surk9nnwoxi,6,result,bout,,⑨タイトル,⑨タイトル,medium,Auto-extracted from source document text.
youtube_description:youtube_surk9nnwoxi-line-00020,youtube_description:youtube_surk9nnwoxi,youtube_description,youtube_surk9nnwoxi,20,note_url,article,https://note.com/xyz1090,https://note.com/xyz1090,https://note.com/xyz1090,high,Auto-extracted from source document text.
youtube_description:youtube_surk9nnwoxi-line-00026,youtube_description:youtube_surk9nnwoxi,youtube_description,youtube_surk9nnwoxi,26,youtube_url,video,https://youtu.be/IY1WaJ22vP0,https://youtu.be/IY1WaJ22vP0,https://youtu.be/IY1WaJ22vP0,high,Auto-extracted from source document text.
youtube_description:youtube_surk9nnwoxi-line-00028,youtube_description:youtube_surk9nnwoxi,youtube_description,youtube_surk9nnwoxi,28,youtube_url,video,https://youtu.be/RSdWBnQvynU,https://youtu.be/RSdWBnQvynU,https://youtu.be/RSdWBnQvynU,high,Auto-extracted from source document text.
youtube_description:youtube_sx7tf60v6xu-line-00002,youtube_description:youtube_sx7tf60v6xu,youtube_description,youtube_sx7tf60v6xu,2,event,event,エリートスピリッツ,🟨エリートスピリッツミドル級GP （92kg）,🟨エリートスピリッツミドル級GP （92kg）,medium,Auto-extracted from source document text.
youtube_description:youtube_sxu4xadywj4-line-00001,youtube_description:youtube_sxu4xadywj4,youtube_description,youtube_sxu4xadywj4,1,event,event,MAXバウト,🔥第５回MAXバウトミドル級トーナメント4🔥,🔥第５回MAXバウトミドル級トーナメント4🔥,medium,Auto-extracted from source document text.
youtube_description:youtube_sxu4xadywj4-line-00005,youtube_description:youtube_sxu4xadywj4,youtube_description,youtube_sxu4xadywj4,5,result,bout,,⑨タイトル⑩戦いたい相手,⑨タイトル⑩戦いたい相手,medium,Auto-extracted from source document text.
youtube_description:youtube_sxu4xadywj4-line-00012,youtube_description:youtube_sxu4xadywj4,youtube_description,youtube_sxu4xadywj4,12,event,event,MAXバウト,第4回MAXバウトミドル級ＧＰ準優勝,第4回MAXバウトミドル級ＧＰ準優勝,medium,Auto-extracted from source document text.
youtube_description:youtube_sxu4xadywj4-line-00020,youtube_description:youtube_sxu4xadywj4,youtube_description,youtube_sxu4xadywj4,20,event,event,MAXバウト,第2回、第3回MAXバウトミドル級トーナメント優勝,第2回、第3回MAXバウトミドル級トーナメント優勝,medium,Auto-extracted from source document text.
youtube_description:youtube_szekaoaieb8-line-00004,youtube_description:youtube_szekaoaieb8,youtube_description,youtube_szekaoaieb8,4,event,event,MAXバウト,第５回MAXバウトミドル級トーナメント二回戦,第５回MAXバウトミドル級トーナメント二回戦,medium,Auto-extracted from source document text.
youtube_description:youtube_szekaoaieb8-line-00008,youtube_description:youtube_szekaoaieb8,youtube_description,youtube_szekaoaieb8,8,result,bout,,⑨タイトル⑩戦いたい相手,⑨タイトル⑩戦いたい相手,medium,Auto-extracted from source document text.
youtube_description:youtube_szekaoaieb8-line-00013,youtube_description:youtube_szekaoaieb8,youtube_description,youtube_szekaoaieb8,13,event,event,MAXバウト,⑥メジャー戦績【11勝1敗】⑦主戦団体エンペラー⑧MAXバウト2回目,⑥メジャー戦績【11勝1敗】⑦主戦団体エンペラー⑧MAXバウト2回目,medium,Auto-extracted from source document text.
youtube_description:youtube_szekaoaieb8-line-00016,youtube_description:youtube_szekaoaieb8,youtube_description,youtube_szekaoaieb8,16,event,event,MAXバウト,第4回MAXバウトミドル級トーナメント優勝,第4回MAXバウトミドル級トーナメント優勝,medium,Auto-extracted from source document text.
youtube_description:youtube_szu3dddzt7i-line-00001,youtube_description:youtube_szu3dddzt7i,youtube_description,youtube_szu3dddzt7i,1,event,event,ターゲットNo.95,ターゲットNo.95,ターゲットNo.95,medium,Auto-extracted from source document text.
youtube_description:youtube_tau8z1fn26s-line-00002,youtube_description:youtube_tau8z1fn26s,youtube_description,youtube_tau8z1fn26s,2,youtube_url,video,https://www.youtube.com/live/zzJGGlHY_no?si=LjxeL2U488KPNQ3o,https://www.youtube.com/live/zzJGGlHY_no?si=LjxeL2U488KPNQ3o,https://www.youtube.com/live/zzJGGlHY_no?si=LjxeL2U488KPNQ3o,high,Auto-extracted from source document text.
youtube_description:youtube_tau8z1fn26s-line-00003,youtube_description:youtube_tau8z1fn26s,youtube_description,youtube_tau8z1fn26s,3,event,event,マウンテン・ヒーローズNo.36,マウンテン・ヒーローズNo.36,マウンテン・ヒーローズNo.36,medium,Auto-extracted from source document text.
youtube_description:youtube_tg_jild1vk0-line-00007,youtube_description:youtube_tg_jild1vk0,youtube_description,youtube_tg_jild1vk0,7,event,event,エリートスピリッツ,🟨エリートスピリッツミドル級GP 準決勝・決勝をライブで観戦❗️,🟨エリートスピリッツミドル級GP 準決勝・決勝をライブで観戦❗️,medium,Auto-extracted from source document text.
youtube_description:youtube_tg_jild1vk0-line-00014,youtube_description:youtube_tg_jild1vk0,youtube_description,youtube_tg_jild1vk0,14,event,event,エリートスピリッツ,🟨エリートスピリッツミドル級GP （92kg）,🟨エリートスピリッツミドル級GP （92kg）,medium,Auto-extracted from source document text.
youtube_description:youtube_tnbfzyuctfo-line-00001,youtube_description:youtube_tnbfzyuctfo,youtube_description,youtube_tnbfzyuctfo,1,event,event,MAXバウト,第5回MAXバウトミドル級ＧＰ ベスト4,第5回MAXバウトミドル級ＧＰ ベスト4,medium,Auto-extracted from source document text.
youtube_description:youtube_tnbfzyuctfo-line-00005,youtube_description:youtube_tnbfzyuctfo,youtube_description,youtube_tnbfzyuctfo,5,result,bout,,⑨タイトル⑩戦いたい相手,⑨タイトル⑩戦いたい相手,medium,Auto-extracted from source document text.
youtube_description:youtube_tnbfzyuctfo-line-00013,youtube_description:youtube_tnbfzyuctfo,youtube_description,youtube_tnbfzyuctfo,13,event,event,MAXバウト,第4回MAXバウトミドル級トーナメント優勝,第4回MAXバウトミドル級トーナメント優勝,medium,Auto-extracted from source document text.
youtube_description:youtube_tnbfzyuctfo-line-00028,youtube_description:youtube_tnbfzyuctfo,youtube_description,youtube_tnbfzyuctfo,28,event,event,MAXバウト,第4回MAXバウトミドル級ＧＰ準優勝,第4回MAXバウトミドル級ＧＰ準優勝,medium,Auto-extracted from source document text.
youtube_description:youtube_tnbfzyuctfo-line-00036,youtube_description:youtube_tnbfzyuctfo,youtube_description,youtube_tnbfzyuctfo,36,event,event,MAXバウト,第2回、第3回MAXバウトミドル級トーナメント優勝,第2回、第3回MAXバウトミドル級トーナメント優勝,medium,Auto-extracted from source document text.
youtube_description:youtube_trhpbjg3e9i-line-00009,youtube_description:youtube_trhpbjg3e9i,youtube_description,youtube_trhpbjg3e9i,9,youtube_url,video,https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0,https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0,https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0,high,Auto-extracted from source document text.
youtube_description:youtube_trhpbjg3e9i-line-00011,youtube_description:youtube_trhpbjg3e9i,youtube_description,youtube_trhpbjg3e9i,11,event,event,ターゲットNo.100,ターゲットNo.100,ターゲットNo.100,medium,Auto-extracted from source document text.
youtube_description:youtube_trhpbjg3e9i-line-00012,youtube_description:youtube_trhpbjg3e9i,youtube_description,youtube_trhpbjg3e9i,12,result,bout,,☆ターゲットライト級タイトルマッチ,☆ターゲットライト級タイトルマッチ,medium,Auto-extracted from source document text.
youtube_description:youtube_ttl61cvhxrw-line-00002,youtube_description:youtube_ttl61cvhxrw,youtube_description,youtube_ttl61cvhxrw,2,event,event,ターゲットNo.101,ターゲットNo.101,ターゲットNo.101,medium,Auto-extracted from source document text.
youtube_description:youtube_ttl61cvhxrw-line-00012,youtube_description:youtube_ttl61cvhxrw,youtube_description,youtube_ttl61cvhxrw,12,event,event,アラカクライブ,『アラカクライブNo.16【秋の陣】』,『アラカクライブNo.16【秋の陣】』,medium,Auto-extracted from source document text.
youtube_description:youtube_ttl61cvhxrw-line-00024,youtube_description:youtube_ttl61cvhxrw,youtube_description,youtube_ttl61cvhxrw,24,youtube_url,video,https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0,https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0,https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0,high,Auto-extracted from source document text.
youtube_description:youtube_ttl61cvhxrw-line-00029,youtube_description:youtube_ttl61cvhxrw,youtube_description,youtube_ttl61cvhxrw,29,event,event,アラカクライブ,アラカクライブNo.13,アラカクライブNo.13,medium,Auto-extracted from source document text.
youtube_description:youtube_ttl61cvhxrw-line-00030,youtube_description:youtube_ttl61cvhxrw,youtube_description,youtube_ttl61cvhxrw,30,youtube_url,video,https://youtu.be/Q950wPcZuME?si=atMxlniH5Ybi655A,https://youtu.be/Q950wPcZuME?si=atMxlniH5Ybi655A,https://youtu.be/Q950wPcZuME?si=atMxlniH5Ybi655A,high,Auto-extracted from source document text.
youtube_description:youtube_ttl61cvhxrw-line-00031,youtube_description:youtube_ttl61cvhxrw,youtube_description,youtube_ttl61cvhxrw,31,event,event,アラカクライブ,アラカクライブNo.14,アラカクライブNo.14,medium,Auto-extracted from source document text.
youtube_description:youtube_ttl61cvhxrw-line-00032,youtube_description:youtube_ttl61cvhxrw,youtube_description,youtube_ttl61cvhxrw,32,youtube_url,video,https://youtu.be/yN9h0C5MDHM?si=LV0FvalW9NmZZ8iB,https://youtu.be/yN9h0C5MDHM?si=LV0FvalW9NmZZ8iB,https://youtu.be/yN9h0C5MDHM?si=LV0FvalW9NmZZ8iB,high,Auto-extracted from source document text.
youtube_description:youtube_ttl61cvhxrw-line-00033,youtube_description:youtube_ttl61cvhxrw,youtube_description,youtube_ttl61cvhxrw,33,event,event,アラカクライブ,アラカクライブNo.15,アラカクライブNo.15,medium,Auto-extracted from source document text.
youtube_description:youtube_ttl61cvhxrw-line-00034,youtube_description:youtube_ttl61cvhxrw,youtube_description,youtube_ttl61cvhxrw,34,youtube_url,video,https://youtu.be/bRsV2jPffak?si=b-Z4btMU_Xu2BMrl,https://youtu.be/bRsV2jPffak?si=b-Z4btMU_Xu2BMrl,https://youtu.be/bRsV2jPffak?si=b-Z4btMU_Xu2BMrl,high,Auto-extracted from source document text.
youtube_description:youtube_tuog5suk_fo-line-00001,youtube_description:youtube_tuog5suk_fo,youtube_description,youtube_tuog5suk_fo,1,event,event,MAXバウト,MAXバウトスペシャルワンマッチ大会,MAXバウトスペシャルワンマッチ大会,medium,Auto-extracted from source document text.
youtube_description:youtube_tuog5suk_fo-line-00005,youtube_description:youtube_tuog5suk_fo,youtube_description,youtube_tuog5suk_fo,5,result,bout,,⑧タイトル,⑧タイトル,medium,Auto-extracted from source document text.
youtube_description:youtube_tuog5suk_fo-line-00012,youtube_description:youtube_tuog5suk_fo,youtube_description,youtube_tuog5suk_fo,12,event,event,MAXバウト,第２回３回５回MAXバウトミドル級GP優勝,第２回３回５回MAXバウトミドル級GP優勝,medium,Auto-extracted from source document text.
youtube_description:youtube_tv_q8xyq_x8-line-00002,youtube_description:youtube_tv_q8xyq_x8,youtube_description,youtube_tv_q8xyq_x8,2,event,event,MAXバウト,第６回MAXバウトライト級トーナメント一回戦ダイジェスト⬇️,第６回MAXバウトライト級トーナメント一回戦ダイジェスト⬇️,medium,Auto-extracted from source document text.
