video_id,url,title,line_number,line_type,line_text
pqGJ9GaEo6g,https://www.youtube.com/watch?v=pqGJ9GaEo6g,2025.6.26 20時からターゲットNo.100試合観戦配信！【対戦カードの見どころなどを語る！】＊概要欄もチェック！,15,event,現ターゲットミドル級王者
pqGJ9GaEo6g,https://www.youtube.com/watch?v=pqGJ9GaEo6g,2025.6.26 20時からターゲットNo.100試合観戦配信！【対戦カードの見どころなどを語る！】＊概要欄もチェック！,20,event,MAXバウトヘビー級王者
pqGJ9GaEo6g,https://www.youtube.com/watch?v=pqGJ9GaEo6g,2025.6.26 20時からターゲットNo.100試合観戦配信！【対戦カードの見どころなどを語る！】＊概要欄もチェック！,23,event,☆ターゲットライト級タイトルマッチ
pqGJ9GaEo6g,https://www.youtube.com/watch?v=pqGJ9GaEo6g,2025.6.26 20時からターゲットNo.100試合観戦配信！【対戦カードの見どころなどを語る！】＊概要欄もチェック！,27,event,現ターゲットライト級王者
pqGJ9GaEo6g,https://www.youtube.com/watch?v=pqGJ9GaEo6g,2025.6.26 20時からターゲットNo.100試合観戦配信！【対戦カードの見どころなどを語る！】＊概要欄もチェック！,40,event,24歳177cm ターゲットPJ
pqGJ9GaEo6g,https://www.youtube.com/watch?v=pqGJ9GaEo6g,2025.6.26 20時からターゲットNo.100試合観戦配信！【対戦カードの見どころなどを語る！】＊概要欄もチェック！,66,event,24歳 184cm ターゲットＰＪ
prn6DEGPxUI,https://www.youtube.com/watch?v=prn6DEGPxUI,第5回MAXバウトミドル級トーナメント二回戦について【いよいよ】,1,event,第５回MAXバウトミドル級トーナメント二回戦
prn6DEGPxUI,https://www.youtube.com/watch?v=prn6DEGPxUI,第5回MAXバウトミドル級トーナメント二回戦について【いよいよ】,6,result_or_title,⑨タイトル⑩戦いたい相手
prn6DEGPxUI,https://www.youtube.com/watch?v=prn6DEGPxUI,第5回MAXバウトミドル級トーナメント二回戦について【いよいよ】,21,event,⑥【17勝7敗】⑦エンペラー⑧4回目
prn6DEGPxUI,https://www.youtube.com/watch?v=prn6DEGPxUI,第5回MAXバウトミドル級トーナメント二回戦について【いよいよ】,30,event,⑥メジャー戦績【11勝1敗】⑦主戦団体エンペラー⑧MAXバウト2回目
prn6DEGPxUI,https://www.youtube.com/watch?v=prn6DEGPxUI,第5回MAXバウトミドル級トーナメント二回戦について【いよいよ】,32,event,現エンペラーミドル級王者
prn6DEGPxUI,https://www.youtube.com/watch?v=prn6DEGPxUI,第5回MAXバウトミドル級トーナメント二回戦について【いよいよ】,33,event,第4回MAXバウトミドル級トーナメント優勝
prn6DEGPxUI,https://www.youtube.com/watch?v=prn6DEGPxUI,第5回MAXバウトミドル級トーナメント二回戦について【いよいよ】,39,event,⑥【4勝1敗】⑦エンペラー⑧1回目
prn6DEGPxUI,https://www.youtube.com/watch?v=prn6DEGPxUI,第5回MAXバウトミドル級トーナメント二回戦について【いよいよ】,51,event,⑥【10勝1敗】⑦ターゲット⑧2回目
prn6DEGPxUI,https://www.youtube.com/watch?v=prn6DEGPxUI,第5回MAXバウトミドル級トーナメント二回戦について【いよいよ】,52,event,⑨現ターゲットミドル級王者
prn6DEGPxUI,https://www.youtube.com/watch?v=prn6DEGPxUI,第5回MAXバウトミドル級トーナメント二回戦について【いよいよ】,60,event,第2回、第3回MAXバウトミドル級トーナメント優勝
prn6DEGPxUI,https://www.youtube.com/watch?v=prn6DEGPxUI,第5回MAXバウトミドル級トーナメント二回戦について【いよいよ】,70,event,第4回MAXバウトミドル級ＧＰ準優勝
prn6DEGPxUI,https://www.youtube.com/watch?v=prn6DEGPxUI,第5回MAXバウトミドル級トーナメント二回戦について【いよいよ】,76,event,⑥【8勝3敗】⑦ターゲット⑧2回目
pujZpgtpH2w,https://www.youtube.com/watch?v=pujZpgtpH2w,【概要欄絶対に見て】第7回MAXバウトライト級GP［Aブロック第三試合］つくりはらvsステシエン・チェットの見どころ動画,1,event,🚨アラカクライブ（勉強用）⬇️
pujZpgtpH2w,https://www.youtube.com/watch?v=pujZpgtpH2w,【概要欄絶対に見て】第7回MAXバウトライト級GP［Aブロック第三試合］つくりはらvsステシエン・チェットの見どころ動画,2,youtube_url,https://youtu.be/Q950wPcZuME?si=cA3Epe_CGLOq9Cb8
pujZpgtpH2w,https://www.youtube.com/watch?v=pujZpgtpH2w,【概要欄絶対に見て】第7回MAXバウトライト級GP［Aブロック第三試合］つくりはらvsステシエン・チェットの見どころ動画,5,event,⚠️アラカクライブ詳細、チケット情報🎫
pujZpgtpH2w,https://www.youtube.com/watch?v=pujZpgtpH2w,【概要欄絶対に見て】第7回MAXバウトライト級GP［Aブロック第三試合］つくりはらvsステシエン・チェットの見どころ動画,6,event,『アラカク試合だけのライブNo.1【第7回MAXバウトライト級GP一回戦】』
pujZpgtpH2w,https://www.youtube.com/watch?v=pujZpgtpH2w,【概要欄絶対に見て】第7回MAXバウトライト級GP［Aブロック第三試合］つくりはらvsステシエン・チェットの見どころ動画,18,event,☆第7回MAXバウトライト級GP
pujZpgtpH2w,https://www.youtube.com/watch?v=pujZpgtpH2w,【概要欄絶対に見て】第7回MAXバウトライト級GP［Aブロック第三試合］つくりはらvsステシエン・チェットの見どころ動画,23,event,⑥【4勝0敗】⑦ターゲット⑧1回目
pujZpgtpH2w,https://www.youtube.com/watch?v=pujZpgtpH2w,【概要欄絶対に見て】第7回MAXバウトライト級GP［Aブロック第三試合］つくりはらvsステシエン・チェットの見どころ動画,30,event,⑥【4勝0敗】⑦エンペラー⑧1回目
pujZpgtpH2w,https://www.youtube.com/watch?v=pujZpgtpH2w,【概要欄絶対に見て】第7回MAXバウトライト級GP［Aブロック第三試合］つくりはらvsステシエン・チェットの見どころ動画,36,result_or_title,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手
pujZpgtpH2w,https://www.youtube.com/watch?v=pujZpgtpH2w,【概要欄絶対に見て】第7回MAXバウトライト級GP［Aブロック第三試合］つくりはらvsステシエン・チェットの見どころ動画,41,youtube_url,https://youtu.be/Prnriq9YMo8?si=PH9JBuj6vtAfR_xL
pujZpgtpH2w,https://www.youtube.com/watch?v=pujZpgtpH2w,【概要欄絶対に見て】第7回MAXバウトライト級GP［Aブロック第三試合］つくりはらvsステシエン・チェットの見どころ動画,44,youtube_url,https://youtu.be/G4ydS9BeONA?si=3hFfx-WnrA5qwh76
pwkcFTX4lTA,https://www.youtube.com/watch?v=pwkcFTX4lTA,第6回MAXバウトライト級トーナメントニ回戦ダイジェスト（表記ミス→ランダーデビル23勝）,1,event,第６回MAXバウトライト級トーナメント二回戦全試合のダイジェストです！
pwkcFTX4lTA,https://www.youtube.com/watch?v=pwkcFTX4lTA,第6回MAXバウトライト級トーナメントニ回戦ダイジェスト（表記ミス→ランダーデビル23勝）,15,note_url,https://note.com/xyz1090
pwkcFTX4lTA,https://www.youtube.com/watch?v=pwkcFTX4lTA,第6回MAXバウトライト級トーナメントニ回戦ダイジェスト（表記ミス→ランダーデビル23勝）,25,youtube_url,https://youtu.be/IY1WaJ22vP0
pwkcFTX4lTA,https://www.youtube.com/watch?v=pwkcFTX4lTA,第6回MAXバウトライト級トーナメントニ回戦ダイジェスト（表記ミス→ランダーデビル23勝）,27,youtube_url,https://youtu.be/RSdWBnQvynU
pzlprY9QwAw,https://www.youtube.com/watch?v=pzlprY9QwAw,Full Fight！第５回 MAXバウトミドル級トーナメント準決勝Ａブロック　さかえだvsミサ・ウィル・ジョー,1,event,🔥第５回MAXバウトミドル級トーナメント4🔥
pzlprY9QwAw,https://www.youtube.com/watch?v=pzlprY9QwAw,Full Fight！第５回 MAXバウトミドル級トーナメント準決勝Ａブロック　さかえだvsミサ・ウィル・ジョー,6,result_or_title,⑨タイトル⑩戦いたい相手
pzlprY9QwAw,https://www.youtube.com/watch?v=pzlprY9QwAw,Full Fight！第５回 MAXバウトミドル級トーナメント準決勝Ａブロック　さかえだvsミサ・ウィル・ジョー,13,event,⑥【12勝1敗】⑦エンペラー⑧2回目
pzlprY9QwAw,https://www.youtube.com/watch?v=pzlprY9QwAw,Full Fight！第５回 MAXバウトミドル級トーナメント準決勝Ａブロック　さかえだvsミサ・ウィル・ジョー,15,event,現エンペラーミドル級王者
pzlprY9QwAw,https://www.youtube.com/watch?v=pzlprY9QwAw,Full Fight！第５回 MAXバウトミドル級トーナメント準決勝Ａブロック　さかえだvsミサ・ウィル・ジョー,16,event,第4回MAXバウトミドル級トーナメント優勝
pzlprY9QwAw,https://www.youtube.com/watch?v=pzlprY9QwAw,Full Fight！第５回 MAXバウトミドル級トーナメント準決勝Ａブロック　さかえだvsミサ・ウィル・ジョー,22,event,⑥【18勝7敗】⑦エンペラー⑧4回目
qF4ikb9ib_c,https://www.youtube.com/watch?v=qF4ikb9ib_c,Full Fight！レイ・ガシーオvsルージュド・スターリー エンペラーNo.117 ミドル級ワンマッチ,1,event,エンペラーNo.117
qF4ikb9ib_c,https://www.youtube.com/watch?v=qF4ikb9ib_c,Full Fight！レイ・ガシーオvsルージュド・スターリー エンペラーNo.117 ミドル級ワンマッチ,11,event,元ターゲットミドル級王者
qFIWnhcOgVU,https://www.youtube.com/watch?v=qFIWnhcOgVU,【煽り】ヘル・ラッサーvsテール・ジャンク マウンテンヒーローズNo.29ミドル級タイトルマッチ,4,event,マウンテン・ヒーローズNo.29特別試合
qFIWnhcOgVU,https://www.youtube.com/watch?v=qFIWnhcOgVU,【煽り】ヘル・ラッサーvsテール・ジャンク マウンテンヒーローズNo.29ミドル級タイトルマッチ,7,result_or_title,⑥メジャー戦績⑦タイトル
qFIWnhcOgVU,https://www.youtube.com/watch?v=qFIWnhcOgVU,【煽り】ヘル・ラッサーvsテール・ジャンク マウンテンヒーローズNo.29ミドル級タイトルマッチ,10,result_or_title,☆ミドル級タイトルマッチ
qFIWnhcOgVU,https://www.youtube.com/watch?v=qFIWnhcOgVU,【煽り】ヘル・ラッサーvsテール・ジャンク マウンテンヒーローズNo.29ミドル級タイトルマッチ,12,event,①テール・ジャンク②Unknown③ 32歳 ④186cm ⑤Sジム⑥【25勝2敗】⑦現M・Hミドル級王者　第2回、第3回、第5回MAXバウトミドル級トーナメント優勝
qH7lIhmzUbc,https://www.youtube.com/watch?v=qH7lIhmzUbc,第7回MAXバウトライト級GP［Bブロック第四試合］さんごくvsダブド・ガブリシャンの見どころ動画【概要欄絶対に見て】,1,event,🚨アラカクライブ（勉強用）⬇️
qH7lIhmzUbc,https://www.youtube.com/watch?v=qH7lIhmzUbc,第7回MAXバウトライト級GP［Bブロック第四試合］さんごくvsダブド・ガブリシャンの見どころ動画【概要欄絶対に見て】,2,youtube_url,https://youtu.be/Q950wPcZuME?si=cA3Epe_CGLOq9Cb8
qH7lIhmzUbc,https://www.youtube.com/watch?v=qH7lIhmzUbc,第7回MAXバウトライト級GP［Bブロック第四試合］さんごくvsダブド・ガブリシャンの見どころ動画【概要欄絶対に見て】,5,event,⚠️アラカクライブ詳細、チケット情報🎫
qH7lIhmzUbc,https://www.youtube.com/watch?v=qH7lIhmzUbc,第7回MAXバウトライト級GP［Bブロック第四試合］さんごくvsダブド・ガブリシャンの見どころ動画【概要欄絶対に見て】,6,event,『アラカク試合だけのライブNo.1【第7回MAXバウトライト級GP一回戦】』
qH7lIhmzUbc,https://www.youtube.com/watch?v=qH7lIhmzUbc,第7回MAXバウトライト級GP［Bブロック第四試合］さんごくvsダブド・ガブリシャンの見どころ動画【概要欄絶対に見て】,18,event,☆第7回MAXバウトライト級GP
qH7lIhmzUbc,https://www.youtube.com/watch?v=qH7lIhmzUbc,第7回MAXバウトライト級GP［Bブロック第四試合］さんごくvsダブド・ガブリシャンの見どころ動画【概要欄絶対に見て】,36,result_or_title,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手
qH7lIhmzUbc,https://www.youtube.com/watch?v=qH7lIhmzUbc,第7回MAXバウトライト級GP［Bブロック第四試合］さんごくvsダブド・ガブリシャンの見どころ動画【概要欄絶対に見て】,41,youtube_url,https://youtu.be/3y5_aACiO9U?si=DZ_G3VL1hTkUEEZQ
qH7lIhmzUbc,https://www.youtube.com/watch?v=qH7lIhmzUbc,第7回MAXバウトライト級GP［Bブロック第四試合］さんごくvsダブド・ガブリシャンの見どころ動画【概要欄絶対に見て】,44,youtube_url,https://youtu.be/g84wCtvAFZQ?si=KlDT88P8CHa4Z85I
qflUks4xE_A,https://www.youtube.com/watch?v=qflUks4xE_A,Full Fight！くわしおvsビクトル・ナッカー マウンテン・ヒーローズNo.31 ライト級ワンマッチ,1,event,マウンテン・ヒーローズNo.31
qtSWvQuLojI,https://www.youtube.com/watch?v=qtSWvQuLojI,【ブルーワンvsイスカン・アステ】MAXバウトライト級スペシャルワンマッチ （クロコップ荒木の実況付き）Full Fight！！,3,event,MAXバウトスペシャルワンマッチ大会No.2
qtSWvQuLojI,https://www.youtube.com/watch?v=qtSWvQuLojI,【ブルーワンvsイスカン・アステ】MAXバウトライト級スペシャルワンマッチ （クロコップ荒木の実況付き）Full Fight！！,7,result_or_title,⑥メジャー戦績⑦主戦団体⑧タイトル
qtSWvQuLojI,https://www.youtube.com/watch?v=qtSWvQuLojI,【ブルーワンvsイスカン・アステ】MAXバウトライト級スペシャルワンマッチ （クロコップ荒木の実況付き）Full Fight！！,14,event,⑥【20勝5敗】⑦エンペラー
qtSWvQuLojI,https://www.youtube.com/watch?v=qtSWvQuLojI,【ブルーワンvsイスカン・アステ】MAXバウトライト級スペシャルワンマッチ （クロコップ荒木の実況付き）Full Fight！！,15,event,⑧現エンペラーライト級王者
qtSWvQuLojI,https://www.youtube.com/watch?v=qtSWvQuLojI,【ブルーワンvsイスカン・アステ】MAXバウトライト級スペシャルワンマッチ （クロコップ荒木の実況付き）Full Fight！！,16,event,第7回MAXバウトライト級GP優勝
qtSWvQuLojI,https://www.youtube.com/watch?v=qtSWvQuLojI,【ブルーワンvsイスカン・アステ】MAXバウトライト級スペシャルワンマッチ （クロコップ荒木の実況付き）Full Fight！！,31,youtube_url,https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0
qtSWvQuLojI,https://www.youtube.com/watch?v=qtSWvQuLojI,【ブルーワンvsイスカン・アステ】MAXバウトライト級スペシャルワンマッチ （クロコップ荒木の実況付き）Full Fight！！,40,event,アラカクライブNo.13
qtSWvQuLojI,https://www.youtube.com/watch?v=qtSWvQuLojI,【ブルーワンvsイスカン・アステ】MAXバウトライト級スペシャルワンマッチ （クロコップ荒木の実況付き）Full Fight！！,41,youtube_url,https://youtu.be/Q950wPcZuME?si=atMxlniH5Ybi655A
qtSWvQuLojI,https://www.youtube.com/watch?v=qtSWvQuLojI,【ブルーワンvsイスカン・アステ】MAXバウトライト級スペシャルワンマッチ （クロコップ荒木の実況付き）Full Fight！！,43,event,アラカクライブNo.14
qtSWvQuLojI,https://www.youtube.com/watch?v=qtSWvQuLojI,【ブルーワンvsイスカン・アステ】MAXバウトライト級スペシャルワンマッチ （クロコップ荒木の実況付き）Full Fight！！,44,youtube_url,https://youtu.be/yN9h0C5MDHM?si=LV0FvalW9NmZZ8iB
qtSWvQuLojI,https://www.youtube.com/watch?v=qtSWvQuLojI,【ブルーワンvsイスカン・アステ】MAXバウトライト級スペシャルワンマッチ （クロコップ荒木の実況付き）Full Fight！！,46,event,アラカクライブNo.15
qtSWvQuLojI,https://www.youtube.com/watch?v=qtSWvQuLojI,【ブルーワンvsイスカン・アステ】MAXバウトライト級スペシャルワンマッチ （クロコップ荒木の実況付き）Full Fight！！,47,youtube_url,https://youtu.be/bRsV2jPffak?si=b-Z4btMU_Xu2BMrl
qwxSvGTScqE,https://www.youtube.com/watch?v=qwxSvGTScqE,Full Fight！マルコ・フレイザーvsブルーワン エンペラーNo.115 ライト級タイトルマッチ,1,event,エンペラーNo.115
qwxSvGTScqE,https://www.youtube.com/watch?v=qwxSvGTScqE,Full Fight！マルコ・フレイザーvsブルーワン エンペラーNo.115 ライト級タイトルマッチ,3,event,☆エンペラーライト級タイトルマッチ
qwxSvGTScqE,https://www.youtube.com/watch?v=qwxSvGTScqE,Full Fight！マルコ・フレイザーvsブルーワン エンペラーNo.115 ライト級タイトルマッチ,6,result_or_title,【6勝1敗】防衛①
qx9QZiZzRu8,https://www.youtube.com/watch?v=qx9QZiZzRu8,Full Fight！らんちゃーすがやvsあかそ マウンテン・ヒーローズNo.35 ミドル級ワンマッチ,1,event,マウンテン・ヒーローズNo.35
r6JSisqeTVg,https://www.youtube.com/watch?v=r6JSisqeTVg,ターゲットNo.95の見どころ解説！！【概要欄重要】,19,matchup,ターゲットNo.95対戦カード
rOfy8v-0BaQ,https://www.youtube.com/watch?v=rOfy8v-0BaQ,Full Fight！ゼットvsライン・デュオ マウンテン・ヒーローズNo.34 ミドル級ワンマッチ,1,event,マウンテン・ヒーローズNo.34
rQENV8yFecI,https://www.youtube.com/watch?v=rQENV8yFecI,【シガー・ユーナイムvsザモン】Full Fight！ターゲットNo.102 ミドル級ワンマッチ,1,matchup,ターゲットNo.102対戦カード
rbzqPxSucYo,https://www.youtube.com/watch?v=rbzqPxSucYo,Full Fight！だいなvsかぶと ターゲットNo.88 ライト級ワンマッチ,1,event,ターゲットNo.88第一試合
rbzqPxSucYo,https://www.youtube.com/watch?v=rbzqPxSucYo,Full Fight！だいなvsかぶと ターゲットNo.88 ライト級ワンマッチ,6,event,32歳 163cm ターゲットプロジェクトチーム
rbzqPxSucYo,https://www.youtube.com/watch?v=rbzqPxSucYo,Full Fight！だいなvsかぶと ターゲットNo.88 ライト級ワンマッチ,10,event,20歳 177cm ターゲットプロジェクト（しんたくチーム）
rbzqPxSucYo,https://www.youtube.com/watch?v=rbzqPxSucYo,Full Fight！だいなvsかぶと ターゲットNo.88 ライト級ワンマッチ,23,note_url,https://note.com/xyz1090
rbzqPxSucYo,https://www.youtube.com/watch?v=rbzqPxSucYo,Full Fight！だいなvsかぶと ターゲットNo.88 ライト級ワンマッチ,33,youtube_url,https://youtu.be/IY1WaJ22vP0
rbzqPxSucYo,https://www.youtube.com/watch?v=rbzqPxSucYo,Full Fight！だいなvsかぶと ターゲットNo.88 ライト級ワンマッチ,35,youtube_url,https://youtu.be/RSdWBnQvynU
rf00mMmM8M0,https://www.youtube.com/watch?v=rf00mMmM8M0,ターゲットNo.93の見どころ！！【概要欄を見ながらどうぞ】（＊B1は国内マイナー団体です）,1,matchup,ターゲットNo.93対戦カード
rf00mMmM8M0,https://www.youtube.com/watch?v=rf00mMmM8M0,ターゲットNo.93の見どころ！！【概要欄を見ながらどうぞ】（＊B1は国内マイナー団体です）,7,event,35歳 163cm ターゲットプロジェクトチーム
rf00mMmM8M0,https://www.youtube.com/watch?v=rf00mMmM8M0,ターゲットNo.93の見どころ！！【概要欄を見ながらどうぞ】（＊B1は国内マイナー団体です）,33,event,元ターゲットライト級王者
rf00mMmM8M0,https://www.youtube.com/watch?v=rf00mMmM8M0,ターゲットNo.93の見どころ！！【概要欄を見ながらどうぞ】（＊B1は国内マイナー団体です）,64,youtube_url,https://youtu.be/_EaoVcuIsVg?si=qiHT3epSFuwJ-HZ0
rf00mMmM8M0,https://www.youtube.com/watch?v=rf00mMmM8M0,ターゲットNo.93の見どころ！！【概要欄を見ながらどうぞ】（＊B1は国内マイナー団体です）,66,result_or_title,☆ライト級タイトルマッチ
s3nteOu2hx8,https://www.youtube.com/watch?v=s3nteOu2hx8,２０２４アラカクベストバウトランキング！！,3,event,①エンペラーNo.115ライト級タイトルマッチ
s3nteOu2hx8,https://www.youtube.com/watch?v=s3nteOu2hx8,２０２４アラカクベストバウトランキング！！,6,youtube_url,https://youtu.be/qwxSvGTScqE?si=wOuvP0_5HuX_rD1m
s3nteOu2hx8,https://www.youtube.com/watch?v=s3nteOu2hx8,２０２４アラカクベストバウトランキング！！,8,youtube_url,https://youtu.be/8Hb2EkQhMlw?si=FBeZnD4_vjEAmrVd
s3nteOu2hx8,https://www.youtube.com/watch?v=s3nteOu2hx8,２０２４アラカクベストバウトランキング！！,11,event,②ターゲットNo.96ミドル級王座決定戦
s3nteOu2hx8,https://www.youtube.com/watch?v=s3nteOu2hx8,２０２４アラカクベストバウトランキング！！,14,youtube_url,https://youtu.be/5zBvriy_62w?si=dvEwAF0Vir90D5en
s3nteOu2hx8,https://www.youtube.com/watch?v=s3nteOu2hx8,２０２４アラカクベストバウトランキング！！,16,youtube_url,https://youtu.be/FZjjFK0lzQw?si=we8aWoC7kwpfweAc
s3nteOu2hx8,https://www.youtube.com/watch?v=s3nteOu2hx8,２０２４アラカクベストバウトランキング！！,22,youtube_url,https://youtu.be/WTGb-0m60Sk?si=3w1zNXL4DcQnPdzN
s3nteOu2hx8,https://www.youtube.com/watch?v=s3nteOu2hx8,２０２４アラカクベストバウトランキング！！,24,youtube_url,https://www.youtube.com/live/d72RJ0YEoc0?si=WwGAxC0Rxt04ZNhe
s3nteOu2hx8,https://www.youtube.com/watch?v=s3nteOu2hx8,２０２４アラカクベストバウトランキング！！,30,youtube_url,https://youtu.be/vovIkSVMlRk?si=z5LsBPboQnNl9zGQ
s3nteOu2hx8,https://www.youtube.com/watch?v=s3nteOu2hx8,２０２４アラカクベストバウトランキング！！,32,youtube_url,https://www.youtube.com/live/HQpl6UCl3zQ?si=X0cF0WCO9YJDAGjP
s3nteOu2hx8,https://www.youtube.com/watch?v=s3nteOu2hx8,２０２４アラカクベストバウトランキング！！,35,event,⑤ターゲットNo.98ライト級ワンマッチ
s3nteOu2hx8,https://www.youtube.com/watch?v=s3nteOu2hx8,２０２４アラカクベストバウトランキング！！,38,youtube_url,https://youtu.be/pj937DFyDtI?si=QBEeYjtXz30TWVQi
s3nteOu2hx8,https://www.youtube.com/watch?v=s3nteOu2hx8,２０２４アラカクベストバウトランキング！！,40,youtube_url,https://youtu.be/Q950wPcZuME?si=-mzg4F8nTn7Zo-H9
s3nteOu2hx8,https://www.youtube.com/watch?v=s3nteOu2hx8,２０２４アラカクベストバウトランキング！！,46,youtube_url,https://youtu.be/qx9QZiZzRu8?si=AsdqwszqFpD4GF2C
s3nteOu2hx8,https://www.youtube.com/watch?v=s3nteOu2hx8,２０２４アラカクベストバウトランキング！！,48,youtube_url,https://youtu.be/yN9h0C5MDHM?si=PxsK3O8R8pYMOshg
s3nteOu2hx8,https://www.youtube.com/watch?v=s3nteOu2hx8,２０２４アラカクベストバウトランキング！！,51,event,⑦エンペラーNo.114ミドル級ワンマッチ
s3nteOu2hx8,https://www.youtube.com/watch?v=s3nteOu2hx8,２０２４アラカクベストバウトランキング！！,54,youtube_url,https://youtu.be/aGecFMRiMAg?si=v_amKsGVpBldH5_s
s3nteOu2hx8,https://www.youtube.com/watch?v=s3nteOu2hx8,２０２４アラカクベストバウトランキング！！,60,event,『アラカク試合だけのライブNo.2【第7回MAXバウトライト級GP二回戦】』
s3nteOu2hx8,https://www.youtube.com/watch?v=s3nteOu2hx8,２０２４アラカクベストバウトランキング！！,70,youtube_url,https://youtu.be/yN9h0C5MDHM?si=PxsK3O8R8pYMOshg
s99fvrs7Evw,https://www.youtube.com/watch?v=s99fvrs7Evw,試合前インタビュー　コルト・アプローvsフラーム・グラン　第６回MAXバウトライト級トーナメント２回戦第四試合,1,event,第６回MAXバウトライト級トーナメント二回戦の煽りＶ的な動画です！！
s99fvrs7Evw,https://www.youtube.com/watch?v=s99fvrs7Evw,試合前インタビュー　コルト・アプローvsフラーム・グラン　第６回MAXバウトライト級トーナメント２回戦第四試合,13,note_url,https://note.com/xyz1090
s99fvrs7Evw,https://www.youtube.com/watch?v=s99fvrs7Evw,試合前インタビュー　コルト・アプローvsフラーム・グラン　第６回MAXバウトライト級トーナメント２回戦第四試合,23,youtube_url,https://youtu.be/IY1WaJ22vP0
s99fvrs7Evw,https://www.youtube.com/watch?v=s99fvrs7Evw,試合前インタビュー　コルト・アプローvsフラーム・グラン　第６回MAXバウトライト級トーナメント２回戦第四試合,25,youtube_url,https://youtu.be/RSdWBnQvynU
sBc41eyw5Q8,https://www.youtube.com/watch?v=sBc41eyw5Q8,感謝,1,event,3月4日（金）新宿バティオスで開催されたアラカクライブの感想、感謝動画です。
sBc41eyw5Q8,https://www.youtube.com/watch?v=sBc41eyw5Q8,感謝,14,note_url,https://note.com/xyz1090
sBc41eyw5Q8,https://www.youtube.com/watch?v=sBc41eyw5Q8,感謝,24,youtube_url,https://youtu.be/IY1WaJ22vP0
sBc41eyw5Q8,https://www.youtube.com/watch?v=sBc41eyw5Q8,感謝,26,youtube_url,https://youtu.be/RSdWBnQvynU
sGryLfsIl-w,https://www.youtube.com/watch?v=sGryLfsIl-w,【ぱいそんはやしvsジャニマード・トスパチ】Full Fight！マウンテン・ヒーローズNo.39ミドル級ワンマッチ,1,event,マウンテン・ヒーローズNo.39
sIU9ZufuwuQ,https://www.youtube.com/watch?v=sIU9ZufuwuQ,第7回MAXバウトライト級GP［Bブロック第一試合］イスカン・アステvsきたむらの見どころ動画【概要欄絶対に見て】,1,event,🚨アラカクライブ（勉強用）⬇️
sIU9ZufuwuQ,https://www.youtube.com/watch?v=sIU9ZufuwuQ,第7回MAXバウトライト級GP［Bブロック第一試合］イスカン・アステvsきたむらの見どころ動画【概要欄絶対に見て】,2,youtube_url,https://youtu.be/Q950wPcZuME?si=cA3Epe_CGLOq9Cb8
sIU9ZufuwuQ,https://www.youtube.com/watch?v=sIU9ZufuwuQ,第7回MAXバウトライト級GP［Bブロック第一試合］イスカン・アステvsきたむらの見どころ動画【概要欄絶対に見て】,5,event,⚠️アラカクライブ詳細、チケット情報🎫
sIU9ZufuwuQ,https://www.youtube.com/watch?v=sIU9ZufuwuQ,第7回MAXバウトライト級GP［Bブロック第一試合］イスカン・アステvsきたむらの見どころ動画【概要欄絶対に見て】,6,event,『アラカク試合だけのライブNo.1【第7回MAXバウトライト級GP一回戦】』
sIU9ZufuwuQ,https://www.youtube.com/watch?v=sIU9ZufuwuQ,第7回MAXバウトライト級GP［Bブロック第一試合］イスカン・アステvsきたむらの見どころ動画【概要欄絶対に見て】,18,event,☆第7回MAXバウトライト級GP
sIU9ZufuwuQ,https://www.youtube.com/watch?v=sIU9ZufuwuQ,第7回MAXバウトライト級GP［Bブロック第一試合］イスカン・アステvsきたむらの見どころ動画【概要欄絶対に見て】,31,event,⑥【18勝5敗】⑦ターゲット⑧3回目
sIU9ZufuwuQ,https://www.youtube.com/watch?v=sIU9ZufuwuQ,第7回MAXバウトライト級GP［Bブロック第一試合］イスカン・アステvsきたむらの見どころ動画【概要欄絶対に見て】,37,result_or_title,⑥メジャー戦績⑦主戦団体⑧白グローブ出場回数⑨タイトル⑩戦いたい相手
sIU9ZufuwuQ,https://www.youtube.com/watch?v=sIU9ZufuwuQ,第7回MAXバウトライト級GP［Bブロック第一試合］イスカン・アステvsきたむらの見どころ動画【概要欄絶対に見て】,42,youtube_url,https://youtu.be/_dVQuTeFMJs?si=W-Cij1EmGhnlC3ul
sIU9ZufuwuQ,https://www.youtube.com/watch?v=sIU9ZufuwuQ,第7回MAXバウトライト級GP［Bブロック第一試合］イスカン・アステvsきたむらの見どころ動画【概要欄絶対に見て】,45,youtube_url,https://youtu.be/K74fHO1C9oA?si=tmApvPTGfb0UVGQS
sX7tF60V6XU,https://www.youtube.com/watch?v=sX7tF60V6XU,2025.6.16 21時から試合観戦配信！【対戦カードの見どころなどを語る！】＊概要欄もチェック！,4,event,🟨エリートスピリッツミドル級GP （92kg）
sXu4XadYWJ4,https://www.youtube.com/watch?v=sXu4XadYWJ4,Full Fight！第５回 MAXバウトミドル級トーナメント準決勝Ｂブロック　テール・ジャンクvsゼット,1,event,🔥第５回MAXバウトミドル級トーナメント4🔥
